x, y, th, stamp, 
-1.1629093885421753,-0.4618498682975769,2.9780149275784416,1.465726278
-1.1629093885421753,-0.4618498682975769,2.9780149275784416,1.515865108
-1.1629093885421753,-0.4618498980998993,2.9780147199429194,1.562879651
-1.1629093885421753,-0.4618498980998993,2.9780147199429194,1.612705928
-1.1644673347473145,-0.46163681149482727,2.981345187296204,1.660879747
-1.16935396194458,-0.46070733666419983,2.9814734790173145,1.711005492
-1.176673173904419,-0.4595330059528351,2.9813144304413317,1.760902473
-1.1842308044433594,-0.45847609639167786,2.9814872851583174,1.811714704
-1.1954505443572998,-0.4568028748035431,2.9823947010687246,1.865080891
-1.2154521942138672,-0.4534565508365631,2.9823947010687246,1.915142501
-1.225342035293579,-0.4519011080265045,2.9823947010687246,1.963951613
-1.2468819618225098,-0.4483286440372467,2.981786021798309,2.010944416
-1.2668215036392212,-0.44531577825546265,2.981829646864783,2.061394728
-1.2863832712173462,-0.44177886843681335,2.981829646864783,2.110988736
-1.3060413599014282,-0.4386766254901886,2.980204146953585,2.161262254
-1.322304368019104,-0.43589749932289124,2.979258284907779,2.211688092
-1.3430081605911255,-0.43273669481277466,2.9786040788302026,2.264910231
-1.3643938302993774,-0.4291152358055115,2.9786040788302026,2.315568072
-1.3904694318771362,-0.42488759756088257,2.979529143331457,2.36448707
-1.4126577377319336,-0.4215402901172638,2.9803054528311783,2.412290415
-1.4353936910629272,-0.4177184998989105,2.9813661823429505,2.46094624
-1.457712173461914,-0.4139518737792969,2.9808809569004056,2.511112612
-1.4804929494857788,-0.41012462973594666,2.9808809569004056,2.560956384
-1.4984205961227417,-0.40730273723602295,2.9808809569004056,2.611328609
-1.5210473537445068,-0.40376096963882446,2.9828068949172244,2.668395314
-1.5420125722885132,-0.4003578722476959,2.983761065626,2.714746896
-1.5640355348587036,-0.3967403471469879,2.9828224429224175,2.763847388
-1.5945934057235718,-0.39177313446998596,2.9792814482078813,2.811738416
-1.6139458417892456,-0.38850948214530945,2.9799309062033954,2.861675668
-1.6382055282592773,-0.38485002517700195,2.9808630887501226,2.910880925
-1.6607283353805542,-0.3812139928340912,2.9808630887501226,2.961186319
-1.6788796186447144,-0.37817850708961487,2.9807250658664115,3.011287102
-1.70155930519104,-0.3745438754558563,2.979104018631828,3.064873831
-1.7224353551864624,-0.37095406651496887,2.977352141281292,3.118895193
-1.7444515228271484,-0.36738282442092896,2.9762470541879034,3.162985867
-1.773747205734253,-0.36237621307373047,2.975467473777317,3.212088436
-1.7946194410324097,-0.3585808575153351,2.9736075183165256,3.261083082
-1.8164077997207642,-0.3550536036491394,2.972090468064597,3.312690509
-1.8416165113449097,-0.3506683111190796,2.972665328936354,3.360967176
-1.859720230102539,-0.3477069139480591,2.972295008337617,3.4113882
-1.8819745779037476,-0.34384992718696594,2.973632786010235,3.464943757
-1.9044489860534668,-0.3401043713092804,2.974411926849546,3.513835181
-1.9270473718643188,-0.3363763988018036,2.974411926849546,3.563979509
-1.9541834592819214,-0.331733763217926,2.9730563097809948,3.610947148
-1.9766845703125,-0.3278645873069763,2.9729027779050288,3.661035855
-1.9991977214813232,-0.32420462369918823,2.9746344254573396,3.710834172
-2.022099494934082,-0.3203636705875397,2.9755613504262155,3.760976705
-2.039963722229004,-0.31749024987220764,2.9758236371982836,3.811584003
-2.0626027584075928,-0.3135524392127991,2.9758863311873385,3.866130708
-2.0854060649871826,-0.3097403943538666,2.974852067322639,3.918691586
-2.112492322921753,-0.30527839064598083,2.974852067322639,3.962136505
-2.13468074798584,-0.3014702796936035,2.975798349280259,4.012673912
-2.1572699546813965,-0.2978660464286804,2.975798349280259,4.060677592
-2.179805040359497,-0.29401737451553345,2.9737164812007344,4.111016494
-2.2025294303894043,-0.2900686264038086,2.9729552105635144,4.160738278
-2.220491886138916,-0.286904901266098,2.9729552105635144,4.220657407
-2.2435054779052734,-0.2829369902610779,2.9730141105744075,4.270844085
-2.2660224437713623,-0.27923110127449036,2.9739721042614358,4.31462263
-2.2880537509918213,-0.2755448520183563,2.9748327452860077,4.362853536
-2.3152923583984375,-0.2709167003631592,2.9748327452860077,4.41157782
-2.337852954864502,-0.26707109808921814,2.9739451494617493,4.461299963
